Count,GTFS_Stop_ID,Route,Gtfs_Lat,Gtfs_Lon,Osm_Lat,Osm_Lon,Location_Displacement,Tags_not_in_GTFS,Version_History
56,5015,2,28.069298,-82.449124,28.069304,-82.4491452,2.1874442359137163,operator=Hillsborough Area Regional Transit|name=Fletcher Av @ Railroad Crossing|gtfs_stop_code=5015|highway=bus_stop|ntd_id=4041|route_ref=2|source=GO_Sync|gtfs_id=5015|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5295548)|version 3 = ktran9(changeset = 5557830)
57,4599,6,28.062184,-82.401855,28.0624431,-82.4016819,33.377170909201496,source=survey|bench=yes|name=50th St @ 127th Av|gtfs_stop_code=4599|operator=Hillsborough Area Regional Transit|route_ref=6|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=4599|shade=no|,version 1 = EdHillsman(changeset = 4724325)|version 2 = EdHillsman(changeset = 4743990)|version 3 = EdHillsman(changeset = 5126351)|version 4 = EdHillsman(changeset = 5278631)|version 5 = ktran9(changeset = 5282592)|version 6 = ktran9(changeset = 5282878)|version 7 = ktran9(changeset = 5557830)
58,4598,6,28.05849,-82.401762,28.0592351,-82.4016624,83.15079810389174,bench=yes|name=50th St @ Sun Ridge Condos|gtfs_stop_code=4598|operator=Hillsborough Area Regional Transit|route_ref=6|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=4598|note=Please add gtfs_id and operator after removing FIXME|shade=no|,version 1 = EdHillsman(changeset = 4743990)|version 2 = ktran9(changeset = 5231988)|version 3 = ktran9(changeset = 5232165)|version 4 = EdHillsman(changeset = 5236344)|version 5 = ktran9(changeset = 5236946)|version 6 = ktran9(changeset = 5238742)|version 7 = ktran9(changeset = 5257065)|version 8 = ktran9(changeset = 5257249)|version 9 = ktran9(changeset = 5257427)|version 10 = ktran9(changeset = 5257440)|version 11 = ktran9(changeset = 5282592)|version 12 = ktran9(changeset = 5282878)|version 13 = EdHillsman(changeset = 5348430)|version 14 = ktran9(changeset = 5557830)|version 15 = EdHillsman(changeset = 5927688)
59,4597,6,28.056281,-82.401743,28.0570823,-82.401746,88.80084848690106,source=survey|bench=yes|name=50th St @ Terrace Palms Apts 11801|gtfs_stop_code=4597|operator=Hillsborough Area Regional Transit|route_ref=6|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=4597|shade=no|,version 1 = EdHillsman(changeset = 4724325)|version 2 = ktran9(changeset = 5231988)|version 3 = ktran9(changeset = 5232165)|version 4 = ktran9(changeset = 5236946)|version 5 = ktran9(changeset = 5238742)|version 6 = ktran9(changeset = 5257065)|version 7 = ktran9(changeset = 5257249)|version 8 = ktran9(changeset = 5257427)|version 9 = ktran9(changeset = 5257440)|version 10 = ktran9(changeset = 5282592)|version 11 = ktran9(changeset = 5282878)|version 12 = EdHillsman(changeset = 5348430)|version 13 = ktran9(changeset = 5557830)
60,4555,5,28.03917,-82.416439,28.0391769,-82.4164737,3.4965571760678205,operator=Hillsborough Area Regional Transit|name=Mckinley Dr @ Linebaugh Av|gtfs_stop_code=4555|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=4555|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5307676)|version 3 = ktran9(changeset = 5557830)
61,4553,5,28.050861,-82.416281,28.0509138,-82.4164844,20.835875868005985,operator=Hillsborough Area Regional Transit|name=Mckinley Dr @ D.O.T. Bldg|gtfs_stop_code=4553|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=4553|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5307676)|version 3 = ktran9(changeset = 5557830)
62,4552,5,28.053455,-82.416369,28.053456,-82.4164415,7.1285745429011085,operator=Hillsborough Area Regional Transit|name=Mckinley Dr @ Fowler Av|gtfs_stop_code=4552|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=4552|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5295548)|version 3 = EdHillsman(changeset = 5307676)|version 4 = ktran9(changeset = 5557830)
63,4550,5,28.059392,-82.419992,28.0613535,-82.4196569,219.85629420201747,source=survey|bench=no|name=Magnolia @ Medical Dr@Traffic Light;Bull Runner Bus Stop|gtfs_stop_code=4550|operator=Hillsborough Area Regional Transit|route_ref=5|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=4550|shade=no|,version 1 = ShannonLadd(changeset = 2009469)|version 2 = EdHillsman(changeset = 3920417)|version 3 = EdHillsman(changeset = 5122221)|version 4 = EdHillsman(changeset = 5238737)|version 5 = EdHillsman(changeset = 5292138)|version 6 = ktran9(changeset = 5547741)|version 7 = ktran9(changeset = 5558153)|version 8 = EdHillsman(changeset = 6679507)
64,4549,5,28.063897,-82.42027,28.0638191,-82.4203033,9.232721409183918,source=survey|bench=yes|name=Magnolia Dr @ Moffit Hospital|gtfs_stop_code=4549|operator=Hillsborough Area Regional Transit|route_ref=5|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=4549|note=route 5|,version 1 = EdHillsman(changeset = 3651600)|version 2 = EdHillsman(changeset = 5122221)|version 3 = EdHillsman(changeset = 5238737)|version 4 = ktran9(changeset = 5282592)|version 5 = ktran9(changeset = 5282878)|version 6 = EdHillsman(changeset = 5292138)|version 7 = ktran9(changeset = 5557830)
65,4548,5,28.064245,-82.420143,28.0643028,-82.4200456,11.519782821122686,source=survey|bench=yes|name=Magnolia Dr @ Moffit Hospital|gtfs_stop_code=4548|operator=Hillsborough Area Regional Transit|route_ref=5|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=4548|route=5|,version 1 = EdHillsman(changeset = 5122221)|version 2 = EdHillsman(changeset = 5289177)|version 3 = xybot(changeset = 5290182)|version 4 = ktran9(changeset = 5557830)
66,4547,5,28.061258,-82.419551,28.0612476,-82.4194079,14.11474926451243,source=survey|bench=yes|name=Magnolia @ Medical Dr Traffic Light;Sheltered Bull Runner Bus Stop|gtfs_stop_code=4547|surface=paved|operator=Hillsborough Area Regional Transit; USF Bull Runner|route_ref=5;E|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=4547|note=has Bull Runner ID 213S|,version 1 = ShannonLadd(changeset = 2009469)|version 2 = Sean Barbeau(changeset = 2100751)|version 3 = Sean Barbeau(changeset = 2100845)|version 4 = EdHillsman(changeset = 2939324)|version 5 = EdHillsman(changeset = 5122221)|version 6 = EdHillsman(changeset = 5292138)|version 7 = ktran9(changeset = 5558153)|version 8 = EdHillsman(changeset = 6679507)|version 9 = EdHillsman(changeset = 6735619)
67,4546,5,28.057416,-82.413393,28.0573782,-82.4134803,9.550184602144721,source=survey|bench=no|name=Leroy Collins Blvd @  Alumni Dr|gtfs_stop_code=4546|operator=Hillsborough Area Regional Transit|route_ref=5|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=4546|shade=no|,version 1 = EdHillsman(changeset = 5238737)|version 2 = EdHillsman(changeset = 5238737)|version 3 = ktran9(changeset = 5282592)|version 4 = ktran9(changeset = 5282878)|version 5 = EdHillsman(changeset = 5289177)|version 6 = ktran9(changeset = 5557830)
68,4545,5,28.059734,-82.412953,28.0599262,-82.4130699,24.20218861785928,bench=no|name=Leroy Collins Blvd @ Elm Dr@Library|gtfs_stop_code=4545|operator=Hillsborough Area Regional Transit|route_ref=5|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=4545|shade=no|,version 1 = EdHillsman(changeset = 5075175)|version 2 = EdHillsman(changeset = 5075175)|version 3 = EdHillsman(changeset = 5126351)|version 4 = ktran9(changeset = 5282592)|version 5 = ktran9(changeset = 5282878)|version 6 = EdHillsman(changeset = 5289177)|version 7 = EdHillsman(changeset = 5289177)|version 8 = ktran9(changeset = 5557830)
69,4544,5,28.057706,-82.412974,28.0579549,-82.4130076,27.780274430048774,bench=no|name=Leroy Collins Blvd @ Alumni Dr|gtfs_stop_code=4544|operator=Hillsborough Area Regional Transit|route_ref=5|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=4544|shade=no|,version 1 = EdHillsman(changeset = 5099078)|version 2 = ktran9(changeset = 5282592)|version 3 = ktran9(changeset = 5282878)|version 4 = EdHillsman(changeset = 5289177)|version 5 = ktran9(changeset = 5557830)|version 6 = ktran9(changeset = 5671955)|version 7 = ktran9(changeset = 5671955)
70,4543,5,28.050524,-82.416144,28.050535,-82.4160767,6.728019607754056,operator=Hillsborough Area Regional Transit|name=Malcom McKinley Dr  @ D.O.T. Bldg|gtfs_stop_code=4543|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=4543|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5307676)|version 3 = ktran9(changeset = 5557830)
71,4541,5,28.033303,-82.416214,28.033566,-82.4160767,32.12077226071489,operator=Hillsborough Area Regional Transit|name=Malcom McKinley Dr @ Busch Blvd|gtfs_stop_code=4541|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=4541|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5307676)|version 3 = ktran9(changeset = 5557830)
72,3455,4,27.93757,-82.46868,27.9374664,-82.4686914,11.53548338372944,source=GO_Sync|bench=yes|name=South Boulevard @ Swann Av|gtfs_stop_code=3455|operator=Hillsborough Area Regional Transit|route_ref=4|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=3455|shade=yes|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6636426)
73,3453,4,27.939933,-82.468643,27.9398882,-82.4686637,5.3663944698531685,source=GO_Sync|bench=yes|name=South Boulevard @ Horatio St|gtfs_stop_code=3453|operator=Hillsborough Area Regional Transit|route_ref=4|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=3453|shade=no|wastebasket=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6640965)
74,3452,4,27.941974,-82.468599,27.941999,-82.468651,5.8193488005759,source=GO_Sync|bench=no|name=South Boulevard @ Platt St|gtfs_stop_code=3452|operator=Hillsborough Area Regional Transit|route_ref=4|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=3452|shade=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6250732)
75,3451,4,27.941613,-82.468485,27.9416247,-82.4684954,1.6518753331324596,source=GO_Sync|bench=yes|name=South Boulevard @ Platt St|gtfs_stop_code=3451|operator=Hillsborough Area Regional Transit|route_ref=4|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=3451|shade=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6250732)
76,3450,4,27.940389,-82.468554,27.9404209,-82.468482,7.918815776422249,source=GO_Sync|bench=yes|name=South Boulevard @ Azeele St|gtfs_stop_code=3450|operator=Hillsborough Area Regional Transit|route_ref=4|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=3450|shade=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6250732)
77,4537,5,28.004052,-82.414105,28.003944,-82.414105,11.968507636149111,operator=Hillsborough Area Regional Transit|name=40th St @ Jean St|gtfs_stop_code=4537|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=4537|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
78,3449,4,27.9396,-82.468563,27.9396034,-82.4685169,4.552626186079938,source=GO_Sync|bench=yes|name=South Boulevard @ Horatio St|gtfs_stop_code=3449|operator=Hillsborough Area Regional Transit|route_ref=4|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=3449|timetable=yes|shade=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6250732)
79,3447,4,27.93798,-82.4686,27.937966,-82.4685222,7.812528998393507,source=GO_Sync|bench=yes|name=South Boulevard @ Bay St|gtfs_stop_code=3447|operator=Hillsborough Area Regional Transit|route_ref=4|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=3447|shade=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6250732)
80,3439,9;12,28.011371,-82.430315,28.0113405,-82.4303699,6.370164447043896,operator=Hillsborough Area Regional Transit|name=Rowlett Park Dr @ Sligh Av|gtfs_stop_code=3439|highway=bus_stop|ntd_id=4041|route_ref=9;12|source=GO_Sync|gtfs_id=3439|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6922342)
81,3432,9;12;18,28.011227,-82.430111,28.0112292,-82.4300775,3.3037889172055888,operator=Hillsborough Area Regional Transit|name=Rowlett Park Dr @ Sligh Av|gtfs_stop_code=3432|highway=bus_stop|ntd_id=4041|route_ref=9;12;18|source=GO_Sync|gtfs_id=3432|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6922342)
82,2304,19,27.941631,-82.468718,27.9416564,-82.4686865,4.187296863534106,source=GO_Sync|bench=yes|name=Platt St @ S Boulevard|gtfs_stop_code=2304|operator=Hillsborough Area Regional Transit|route_ref=19|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=2304|shade=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6242219)|version 4 = EdHillsman(changeset = 6250732)
83,7170,57,28.054079,-82.362292,28.0540179,-82.3623102,7.003545892265328,operator=Hillsborough Area Regional Transit|name=Fowler Av @ Morris Bridge Rd|gtfs_stop_code=7170|highway=bus_stop|ntd_id=4041|route_ref=57|source=GO_Sync|gtfs_id=7170|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5295548)|version 3 = ktran9(changeset = 5557830)|version 4 = EdHillsman(changeset = 5755092)
84,7164,57,28.05456,-82.39289,28.054619,-82.3928503,7.614725855982203,source=survey|bench=yes|name=Fowler Av @ 56th St|gtfs_stop_code=7164|operator=Hillsborough Area Regional Transit|route_ref=57|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=7164|shade=no|route=57|,version 1 = EdHillsman(changeset = 5195390)|version 2 = EdHillsman(changeset = 5195390)|version 3 = ktran9(changeset = 5236946)|version 4 = ktran9(changeset = 5282592)|version 5 = ktran9(changeset = 5282878)|version 6 = EdHillsman(changeset = 5295548)|version 7 = EdHillsman(changeset = 5295548)|version 8 = ktran9(changeset = 5557830)
85,7163,57,28.054535,-82.389295,28.0546025,-82.3892937,7.481464075027815,source=survey|bench=yes|name=Fowler Av @ 60th St|gtfs_stop_code=7163|operator=Hillsborough Area Regional Transit|route_ref=57|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=7163|shade=trees|,version 1 = EdHillsman(changeset = 5195390)|version 2 = EdHillsman(changeset = 5195390)|version 3 = EdHillsman(changeset = 5266318)|version 4 = ktran9(changeset = 5282592)|version 5 = ktran9(changeset = 5282878)|version 6 = ktran9(changeset = 5557830)
86,7162,57,28.054563,-82.386356,28.0545931,-82.386008,34.374895729803875,bench=yes|name=Fowler Av @ Raintree Blvd|gtfs_stop_code=7162|operator=Hillsborough Area Regional Transit|route_ref=57|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=7162|shade=no|,version 1 = EdHillsman(changeset = 5195390)|version 2 = EdHillsman(changeset = 5266318)|version 3 = ktran9(changeset = 5282592)|version 4 = ktran9(changeset = 5282878)|version 5 = ktran9(changeset = 5557830)
87,7159,57,28.054495,-82.36943,28.0545551,-82.3693498,10.32120558312067,source=survey|bench=yes|name=Fowler Av @ Riverhills Dr|gtfs_stop_code=7159|operator=Hillsborough Area Regional Transit|route_ref=57|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=7159|shade=no|,version 1 = EdHillsman(changeset = 5266318)|version 2 = EdHillsman(changeset = 5266318)|version 3 = ktran9(changeset = 5282592)|version 4 = ktran9(changeset = 5282878)|version 5 = EdHillsman(changeset = 5295548)|version 6 = ktran9(changeset = 5557830)|version 7 = EdHillsman(changeset = 6782677)
88,7158,57,28.054416,-82.363019,28.0544724,-82.363043,6.680797805856384,source=survey|bench=yes|name=Fowler Av @ Morris Bridge Rd|gtfs_stop_code=7158|operator=Hillsborough Area Regional Transit|route_ref=57|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=7158|shade=no|,version 1 = EdHillsman(changeset = 5266318)|version 2 = EdHillsman(changeset = 5266318)|version 3 = ktran9(changeset = 5282592)|version 4 = ktran9(changeset = 5282878)|version 5 = ktran9(changeset = 5557830)
89,7150,57,28.053593,-82.360549,28.0536676,-82.3606231,11.018973863140673,operator=Hillsborough Area Regional Transit|name=Boardwalk @ Morris Bridge Rd|gtfs_stop_code=7150|highway=bus_stop|ntd_id=4041|route_ref=57|source=GO_Sync|gtfs_id=7150|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5295548)|version 3 = ktran9(changeset = 5557830)|version 4 = EdHillsman(changeset = 5755092)
90,2940,9;12,27.960565,-82.446509,27.9605587,-82.4465664,5.69101183062818,operator=Hillsborough Area Regional Transit|name=Nuccio Pkwy @ 7th Av|gtfs_stop_code=2940|highway=bus_stop|ntd_id=4041|route_ref=9;12|source=GO_Sync|gtfs_id=2940|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 5655370)
91,7149,57,28.053424,-82.360366,28.0535256,-82.3603763,11.304788223550876,operator=Hillsborough Area Regional Transit|name=Boardwalk @ Morris Bridge Rd|gtfs_stop_code=7149|highway=bus_stop|ntd_id=4041|route_ref=57|source=GO_Sync|gtfs_id=7149|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5295548)|version 3 = ktran9(changeset = 5557830)|version 4 = EdHillsman(changeset = 5755092)
92,4488,2,28.069154,-82.440341,28.0690879,-82.4401345,21.580045776697805,source=survey|bench=yes|name=Fletcher Av @ Winward Dr|gtfs_stop_code=4488|operator=Hillsborough Area Regional Transit|route_ref=2|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=4488|shade=trees|route=2|,version 1 = EdHillsman(changeset = 5252803)|version 2 = ktran9(changeset = 5282592)|version 3 = ktran9(changeset = 5282878)|version 4 = ktran9(changeset = 5557830)
93,4487,2,28.069165,-82.445602,28.0691019,-82.4456052,6.999848939437297,operator=Hillsborough Area Regional Transit|name=Fletcher Av @ Cecelia St|gtfs_stop_code=4487|highway=bus_stop|ntd_id=4041|route_ref=2|source=GO_Sync|gtfs_id=4487|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5305458)|version 3 = ktran9(changeset = 5557830)|version 4 = EdHillsman(changeset = 5927688)
94,4486,2,28.069175,-82.44749,28.0691089,-82.4474935,7.3333143510415075,operator=Hillsborough Area Regional Transit|name=Fletcher Av @ 12th St|gtfs_stop_code=4486|highway=bus_stop|ntd_id=4041|route_ref=2|source=GO_Sync|gtfs_id=4486|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5295548)|version 3 = EdHillsman(changeset = 5305458)|version 4 = ktran9(changeset = 5557830)
95,6645,18,28.066832,-82.420449,28.0668565,-82.4203244,12.545639176336957,source=survey|bench=yes|name=Magnolia Dr @ Holly Dr|gtfs_stop_code=6645|operator=Hillsborough Area Regional Transit;USF Bull Runner|route_ref=18|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=6645|shade=roof|,version 1 = EdHillsman(changeset = 3755788)|version 2 = EdHillsman(changeset = 3755788)|version 3 = EdHillsman(changeset = 4770999)|version 4 = EdHillsman(changeset = 5863072)
96,7727,89,27.911558,-82.493592,N/A,N/A,N/A,N/A,N/A
97,7726,10,27.951944,-82.47837,N/A,N/A,N/A,N/A,N/A
98,7725,10,27.951979,-82.482622,N/A,N/A,N/A,N/A,N/A
99,7724,10,27.951981,-82.497101,N/A,N/A,N/A,N/A,N/A
100,7723,9,28.03997,-82.443141,N/A,N/A,N/A,N/A,N/A
101,2281,19,27.936,-82.503477,27.935719,-82.503801,44.57071530320901,operator=Hillsborough Area Regional Transit|name=Henderson Blvd @ Sterling Av|gtfs_stop_code=2281|highway=bus_stop|ntd_id=4041|route_ref=19|source=GO_Sync|gtfs_id=2281|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
102,7722,10,27.952153,-82.497516,N/A,N/A,N/A,N/A,N/A
103,7721,10,27.952158,-82.48732,N/A,N/A,N/A,N/A,N/A
104,7720,10,27.952151,-82.48326,N/A,N/A,N/A,N/A,N/A
105,2279,19,27.935511,-82.50377,N/A,N/A,N/A,N/A,N/A
106,7719,97,27.945465,-82.457158,N/A,N/A,N/A,N/A,N/A
107,7718,41,28.010793,-82.377457,N/A,N/A,N/A,N/A,N/A
108,7717,32,27.975218,-82.31358,N/A,N/A,N/A,N/A,N/A
109,7716,45,28.054322,-82.449569,28.0543258,-82.4494434,12.355228044028678,source=GO_Sync|bench=yes|name=Fowler Av @ 9th St|gtfs_stop_code=7716|operator=Hillsborough Area Regional Transit|FIXME=stop discovered in field; appears in Google Maps but not in upload of HART data|route_ref=45|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=7716|shade=roof|,version 1 = EdHillsman(changeset = 6792930)
110,7715,5,27.999515,-82.414076,N/A,N/A,N/A,N/A,N/A
111,7714,5,27.996735,-82.413915,N/A,N/A,N/A,N/A,N/A
112,7712,24;25,27.861017,-82.494176,N/A,N/A,N/A,N/A,N/A
113,7711,24;25,27.86128,-82.493802,N/A,N/A,N/A,N/A,N/A
114,3357,5,28.058278,-82.420029,28.0589396,-82.4200716,73.43828398303707,bench=yes|name=Magnolia Dr @ Alumni Dr;Bull Runner Bus Stop|gtfs_stop_code=3357|operator=Hillsborough Area Regional Transit|route_ref=5|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=3357|note=Originally a Bull Runner shelter; bears Bull Runner name but has notice inside saying the shuttle stop is permanently closed; formerly ID 210S|shade=roof|,version 1 = ShannonLadd(changeset = 2009469)|version 2 = EdHillsman(changeset = 2937532)|version 3 = EdHillsman(changeset = 5122221)|version 4 = EdHillsman(changeset = 5234299)|version 5 = EdHillsman(changeset = 5238737)|version 6 = EdHillsman(changeset = 5263054)|version 7 = EdHillsman(changeset = 5292138)|version 8 = ktran9(changeset = 5547741)|version 9 = ktran9(changeset = 5558153)|version 10 = EdHillsman(changeset = 6679507)
115,0695,12,28.053675,-82.434559,28.0536681,-82.4344859,7.227251954010107,source=GO_Sync|bench=yes|name=22nd St @ Fowler Av|gtfs_stop_code=695|operator=Hillsborough Area Regional Transit|route_ref=12|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=0695|shade=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 5753338)|version 4 = EdHillsman(changeset = 5753338)
116,1775,36,28.098761,-82.502049,N/A,N/A,N/A,N/A,N/A
117,7029,6,28.042858,-82.393691,28.0428901,-82.3937102,4.0272025664838145,operator=Hillsborough Area Regional Transit|name=56th St @ Serena Dr|gtfs_stop_code=7029|highway=bus_stop|ntd_id=4041|route_ref=6|source=GO_Sync|gtfs_id=7029|,version 1 = ktran9(changeset = 5282878)|version 2 = caribarchgirl84(changeset = 5376790)|version 3 = ktran9(changeset = 5557830)
118,7027,5,28.054976,-82.413421,28.0549532,-82.4134743,5.817395653489995,operator=Hillsborough Area Regional Transit|route=5|name=Leroy Collins Blvd @ Fowler Av|gtfs_stop_code=7027|highway=bus_stop|ntd_id=4041|route_ref=5|gtfs_id=7027|,version 1 = EdHillsman(changeset = 4767761)|version 2 = ktran9(changeset = 5282592)|version 3 = ktran9(changeset = 5282878)|version 4 = EdHillsman(changeset = 5380292)|version 5 = ktran9(changeset = 5557830)
119,7026,5,28.061612,-82.419617,28.0626315,-82.4196424,113.00904074089657,operator=Hillsborough Area Regional Transit;USF Bull Runner|gtfs_stop_code=7026|name=Magnolia Dr @ Laurel Dr;Bull Runner Bus Stop|highway=bus_stop|ntd_id=4041|route_ref=5;A|gtfs_id=7026|,version 1 = ShannonLadd(changeset = 2009469)|version 2 = EdHillsman(changeset = 5122221)|version 3 = EdHillsman(changeset = 5238737)|version 4 = xybot(changeset = 5246414)|version 5 = EdHillsman(changeset = 5292138)|version 6 = ktran9(changeset = 5547741)|version 7 = ktran9(changeset = 5558153)
120,3907,8,27.960158,-82.443097,27.9602183,-82.443092,6.700460844074532,source=GO_Sync|bench=yes|name=7th Av @ 15th St|gtfs_stop_code=3907|operator=Hillsborough Area Regional Transit|route_ref=8|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=3907|shade=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 5836473)
121,7024,5,27.962477,-82.446424,27.9624926,-82.4464286,1.7870429970604667,operator=Hillsborough Area Regional Transit|name=Palm Av @ Nuccio Pkwy|gtfs_stop_code=7024|highway=bus_stop|ntd_id=4041|route_ref=5|source=GO_Sync|gtfs_id=7024|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 5836473)
122,7010,4,27.937337,-82.469627,27.9373855,-82.4696917,8.332754806018725,source=GO_Sync|bench=no|name=Swann Av @ Edison Av|gtfs_stop_code=7010|operator=Hillsborough Area Regional Transit|route_ref=4|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=7010|shade=trees|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6250732)
123,7689,57,28.072728,-82.413943,28.073019,-82.4139415,32.24913945349141,source=GO_Sync|bench=yes|name=N 42nd St @ Lazy Oak Dr|gtfs_stop_code=7689|operator=Hillsborough Area Regional Transit|route_ref=57|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=7689|shade=no|wastebasket=no|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6768019)|version 4 = EdHillsman(changeset = 6850810)
124,7688,57,28.072175,-82.414115,28.0720765,-82.4140796,11.457032392031412,source=GO_Sync|bench=yes|name=N 42nd St @ Lazy Oak Dr|gtfs_stop_code=7688|operator=Hillsborough Area Regional Transit;USF Bull Runner|route_ref=57;C|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=7688|shade=roof|wastebasket=yes|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6735619)|version 4 = EdHillsman(changeset = 6768019)|version 5 = EdHillsman(changeset = 6768019)|version 6 = EdHillsman(changeset = 6771427)|version 7 = EdHillsman(changeset = 6882828)
