stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
7962,NW 7 ST@NW 47 AV,,25.778798,-80.272254,,
7963,NW 7 ST@# 4845,,25.778698,-80.274706,,
7964,NW 7 ST@NW 51 AV,,25.778549,-80.277771,,
7965,NW 7 ST@# 5199,,25.778485,-80.27952,,
7966,NW 7 ST@NW 53 AV,,25.778368,-80.281886,,
7967,NW 7 ST@# 5505,,25.778228,-80.28511,,
7969,NW 7 ST@NW 57 AV,,25.778111,-80.287713,,
7970,NW 7 ST@NW 58 AV,,25.778051,-80.289872,,
7971,NW 7 ST@NW 58 CT,,25.778008,-80.291317,,
7972,NW 7 ST@NW 60 AV,,25.777947,-80.293153,,
7973,NW 7 ST@NW 60 AV,,25.77774,-80.293253,,
7974,NW 7 ST@NW 58 CT,,25.777836,-80.291206,,
7975,NW 7 ST@NW 57 CT,,25.777871,-80.288986,,
7976,NW 7 ST@NW 57 AV,,25.777909,-80.287263,,
7977,NW 7 ST@OP # 5601,,25.777997,-80.285523,,
7978,NW 7 ST@OP # 5375,,25.778066,-80.283666,,
7979,NW 7 ST@NW 53 AV,,25.778169,-80.281672,,
7980,NW 7 ST@# 5180,,25.778247,-80.279936,,
7981,NW 7 ST@NW 51 AV,,25.77835,-80.278216,,
7982,NW 7 ST@# 5040,,25.778408,-80.276811,,
7983,NW 7 ST@OP # 4855,,25.778485,-80.275009,,
7984,NW 7 ST@NW 47 AV,,25.778604,-80.271642,,
7985,NW 7 ST@NW 45 AV,,25.778614,-80.269701,,
7986,NW 7 ST@NW 43 AV,,25.778596,-80.265479,,
7987,NW 7 ST@NW 43 CT,,25.778595,-80.266719,,
7988,NW 7 ST@NW 39 AV,,25.77872,-80.260008,,
7989,NW 7 ST@NW 38 CT,,25.778777,-80.258156,,
7990,NW 7 ST@NW 37 AV,,25.778839,-80.255894,,
7991,NW 7 ST@NW 36 CT,,25.778883,-80.254905,,
7992,NW 7 ST@NW 35 AV,,25.778935,-80.252845,,
7993,NW 7 ST@NW 34 AV,,25.779014,-80.251121,,
7994,NW 7 ST@NW 32 PL,,25.779041,-80.249506,,
7995,NW 7 ST@NW 32 AV,,25.779101,-80.247672,,
7996,NW 7 ST@NW 30 AV,,25.779227,-80.243794,,
7997,NW 7 ST@NW 29 AV,,25.779286,-80.241955,,
7998,NW 7 ST@NW 27 AV,,25.779387,-80.238888,,
7999,NW 7 ST@NW 25 AV,,25.779445,-80.237172,,
8000,NW 7 ST@NW 24 AV,,25.779486,-80.235501,,
8001,NW 7 ST@NW 21 AV,,25.779662,-80.229787,,
8002,NW 7 ST@NW 20 AV,,25.779721,-80.228309,,
8003,NW 7 ST@NW 19 AV,,25.779771,-80.226417,,
8004,NW 7 ST@NW 18 AV,,25.779817,-80.224973,,
8005,NW 7 ST@NW 17 CT,,25.779852,-80.223452,,
8006,NW 7 ST@NW 17 AV,,25.779905,-80.222041,,
8007,NW 7 ST@NW 15 AV,,25.779952,-80.220359,,
8008,NW 7 ST@NW 14 AV,,25.780017,-80.218354,,
8009,NW 7 ST@NW 13 AV,,25.780074,-80.216701,,
8010,NW 7 ST@NW 12 AV,,25.780158,-80.214317,,
8011,NW 7 ST@NW 10 AV,,25.780241,-80.212023,,
8012,NW 6 ST@NW 4 AV,,25.779769,-80.200986,,
8013,NW 6 ST@NW 5 AV,,25.779715,-80.202794,,
8014,NW 6 ST@NW 6 AV,,25.779666,-80.204396,,
8015,NW 6 ST@NW 7 AV,,25.779614,-80.206183,,
8018,NW 5 ST@NW 3 AV,,25.778693,-80.200388,,
8019,NW 5 ST@NW 3 AV,,25.778727,-80.199288,,
8021,NW 4 ST@NW 9 AV,,25.777631,-80.209392,,
8022,NW 4 ST@NW 10 AV,,25.77758,-80.211392,,
8023,NW 4 ST@NW 9 AV,,25.777478,-80.209687,,
8024,NW 4 ST@NW 8 AV,,25.777527,-80.208287,,
8026,W FLAGLER ST@NW 6 AV,,25.773951,-80.204258,,
8027,W FLAGLER ST@NW 7 AV,,25.773873,-80.205955,,
8028,W FLAGLER ST@NW 8 AV,,25.773804,-80.208343,,
8029,W FLAGLER ST@NW 9 AV,,25.77377,-80.209623,,
8030,W FLAGLER ST@NW 10 AV,,25.773704,-80.211658,,
8031,W FLAGLER ST@NW 12 AV,,25.773558,-80.215064,,
8032,W FLAGLER ST@NW 13 AV,,25.773523,-80.216666,,
8033,W FLAGLER ST@NW 15 AV,,25.773421,-80.21952,,
8034,W FLAGLER ST@NW 16 AV,,25.773366,-80.221701,,
8035,W FLAGLER ST@NW 18 AV,,25.772801,-80.22509,,
8036,W FLAGLER ST@OP SW 20 AV,,25.772708,-80.228342,,
8037,W FLAGLER ST@NW 23 AV,,25.772611,-80.233138,,
8038,W FLAGLER ST@NW 25 AV,,25.77249,-80.236933,,
8039,W FLAGLER ST@# 2987,,25.77234,-80.241989,,
8040,W FLAGLER ST@NW 30 AV,,25.772271,-80.244186,,
8041,W FLAGLER ST@NW 31 AV,,25.772217,-80.246245,,
8042,W FLAGLER ST@NW 32 CT,,25.772155,-80.248436,,
8043,W FLAGLER ST@NW 33 AV,,25.772108,-80.249682,,
8044,W FLAGLER ST@NW 35 AV,,25.772045,-80.252236,,
8045,W FLAGLER ST@NW 36 CT,,25.771944,-80.254354,,
8046,W FLAGLER ST@OP SW 38 AV,,25.771916,-80.257155,,
8047,W FLAGLER ST@NW 39 AV,,25.771862,-80.259766,,
8048,W FLAGLER ST@NW 40 AV,,25.77182,-80.261426,,
8049,W FLAGLER ST@NW 43 AV,,25.771728,-80.265486,,
8050,W FLAGLER ST@NW 43 PL,,25.771663,-80.267532,,
8051,W FLAGLER ST@NW 45 AV,,25.771604,-80.269682,,
8052,W FLAGLER ST@NW 47 AV,,25.771547,-80.271518,,
8053,W FLAGLER ST@NW 48 AV,,25.771475,-80.273571,,
8054,W FLAGLER ST@NW 49 AV,,25.771382,-80.275662,,
8055,W FLAGLER ST@NW 51 AV,,25.771274,-80.278148,,
8056,W FLAGLER ST@NW 53 AV,,25.771135,-80.281554,,
8057,W FLAGLER ST@NW 55 AV,,25.77101,-80.284665,,
8058,W FLAGLER ST@NW 56 AV,,25.770966,-80.28605,,
8059,W FLAGLER ST@NW 57 AV,,25.77089,-80.287647,,
8060,W FLAGLER ST@NW 58 AV,,25.770838,-80.290222,,
8061,W FLAGLER ST@NW 59 AV,,25.770805,-80.291995,,
8062,W FLAGLER ST@NW 60 AV,,25.770776,-80.293748,,
8063,W FLAGLER ST@NW 61 AV,,25.770733,-80.295573,,
8064,W FLAGLER ST@NW 62 CT,,25.770716,-80.297386,,
8065,W FLAGLER ST@NW 64 AV,,25.770671,-80.299797,,
8066,W FLAGLER ST@NW 65 AV,,25.770624,-80.302596,,
8067,W FLAGLER ST@NW 67 CT,,25.770545,-80.305414,,
8068,W FLAGLER ST@NW 69 AV,,25.770446,-80.307976,,
8069,W FLAGLER ST@SW 71 AV,,25.770173,-80.309873,,
8070,W FLAGLER ST@SW 69 AV,,25.770289,-80.307045,,
8071,W FLAGLER ST@SW 67 CT,,25.770365,-80.30563,,
8072,W FLAGLER ST@SW 67 AV,,25.7704,-80.304414,,
8073,W FLAGLER ST@SW 66 AV,,25.770433,-80.303011,,
8074,W FLAGLER ST@SW 64 CT,,25.770467,-80.301507,,
8075,W FLAGLER ST@SW 63 CT,,25.770495,-80.299395,,
8076,W FLAGLER ST@SW 62 CT,,25.770539,-80.297278,,
8077,W FLAGLER ST@SW 61 AV,,25.770571,-80.295407,,
8078,W FLAGLER ST@SW 60 AV,,25.770613,-80.293145,,
8079,W FLAGLER ST@SW 59 AV,,25.770634,-80.291969,,
8080,W FLAGLER ST@SW 58 AV,,25.770657,-80.290183,,
8081,W FLAGLER ST@SW 57 AV,,25.770714,-80.287697,,
8082,W FLAGLER ST@SW 56 AV,,25.770793,-80.285717,,
8083,W FLAGLER ST@SW 55 AV,,25.770899,-80.283378,,
8084,W FLAGLER ST@SW 52 CT,,25.770968,-80.281254,,
8085,W FLAGLER ST@SW 51 PL,,25.77107,-80.278869,,
8086,W FLAGLER ST@SW 50 AV,,25.77115,-80.276841,,
8087,W FLAGLER ST@SW 48 AV,,25.771254,-80.274202,,
8088,W FLAGLER ST@SW 47 AV,,25.771368,-80.271308,,
8089,W FLAGLER ST@SW 45 AV,,25.771423,-80.269864,,
8090,W FLAGLER ST@SW 44 AV,,25.771456,-80.26837,,
8091,W FLAGLER ST@SW 43 AV,,25.771528,-80.265815,,
8092,W FLAGLER ST@SW 40 AV,,25.771643,-80.261333,,
8093,W FLAGLER ST@SW 38 CT,,25.771685,-80.25924,,
8094,W FLAGLER ST@SW 38 AV,,25.771712,-80.257176,,
8095,W FLAGLER ST@SW 37 AV,,25.771732,-80.255048,,
8096,W FLAGLER ST@SW 36 AV,,25.771796,-80.253578,,
8097,W FLAGLER ST@SW 34 AV,,25.771839,-80.251634,,
8098,W FLAGLER ST@SW 33 AV,,25.771887,-80.250066,,
8099,W FLAGLER ST@SW 32 AV,,25.771972,-80.247031,,
8100,W FLAGLER ST@SW 31 AV,,25.772024,-80.245542,,
8101,W FLAGLER ST@SW 30 AV,,25.772075,-80.243923,,
8102,W FLAGLER ST@SW 29 AV,,25.772136,-80.241991,,
8103,W FLAGLER ST@# 2520 (SW 25 AV),,25.772314,-80.237205,,
8104,W FLAGLER ST@# 2446(SW 25 AV),,25.772346,-80.235794,,
8105,SW 1 ST@SW 23 AV,,25.77164,-80.233135,,
8106,SW 1 ST@SW 21 CT,,25.771337,-80.230329,,
8107,SW 1 ST@SW 21 AV,,25.771363,-80.228992,,
8108,SW 1 ST@SW 18 CT,,25.771568,-80.225825,,
8109,SW 1 ST@SW 18 AV,,25.771772,-80.224505,,
8110,SW 1 ST@SW 15 AV,,25.77229,-80.219435,,
8111,SW 1 ST@SW 14 AV,,25.77234,-80.217609,,
8112,SW 1 ST@SW 13 AV,,25.772388,-80.216072,,
8113,SW 1 ST@SW 12 AV,,25.772447,-80.21434,,
8114,SW 1 ST@SW 11 AV,,25.77249,-80.212726,,
8115,SW 1 ST@SW 10 AV,,25.772546,-80.211056,,
8116,SW 1 ST@SW 9 AV,,25.772632,-80.209049,,
8117,SW 1 ST@SW 8 AV,,25.772648,-80.207449,,
8118,SW 1 ST@SW 6 AV,,25.77276,-80.204029,,
8119,SW 1 ST@SW 5 AV,,25.772806,-80.202784,,
8122,SW 7 ST@SW 2 AV,,25.7673,-80.197748,,
8123,SW 7 ST@SW 4 AV,,25.767229,-80.200589,,
8124,SW 7 ST@SW 5 AV,,25.767193,-80.202259,,
8125,SW 7 ST@SW 7 AV,,25.767084,-80.20601,,
8126,SW 7 ST@SW 8 AV,,25.767026,-80.207281,,
8127,SW 7 ST@SW 9 AV,,25.766978,-80.209332,,
8128,SW 7 ST@SW 10 AV,,25.766894,-80.211041,,
8129,SW 7 ST@SW 14 AV,,25.766718,-80.217273,,
8130,SW 7 ST@SW 16 AV,,25.766609,-80.220946,,
8131,SW 7 ST@SW 17 AV,,25.766599,-80.222969,,
8132,SW 7 ST@SW 19 AV,,25.766517,-80.226361,,
8133,SW 7 ST@SW 21 AV,,25.766463,-80.228726,,
8134,SW 7 ST@SW 22 AV,,25.766404,-80.230989,,
8135,BEACOM BD@SW 2 TE,,25.770045,-80.233585,,
8136,BEACOM BD@SW 6 ST,,25.766935,-80.236312,,
8137,BEACOM BD@SW 4 ST,,25.768739,-80.23461,,
8138,BEACOM BD@SW 2 ST,,25.770649,-80.23272,,
8139,BEACOM BD@SW 1 ST,,25.771675,-80.231965,,
8140,BEACOM BD@SW 4 ST,,25.768227,-80.235351,,
8141,BEACOM BD@SW 7 ST,,25.76623,-80.237243,,
8142,BEACOM BD@SW 7 ST,,25.765642,-80.237841,,
8143,SW 8 ST@SW 29 CT,,25.765174,-80.242131,,
8144,SW 8 ST@SW 30 AV,,25.765095,-80.244296,,
8145,SW 8 ST@SW 33 AV,,25.764916,-80.249882,,
8146,SW 8 ST@SW 34 AV,,25.764885,-80.25167,,
8147,SW 8 ST@SW 36 CT,,25.764805,-80.254353,,
8148,SW 8 ST@SW 39 AV,,25.764634,-80.259917,,
8149,SW 8 ST@SW 43 AV,,25.764468,-80.265092,,
8150,SW 8 ST@SW 44 CT,,25.764391,-80.267396,,
8151,SW 8 ST@SW 45 AV,,25.764321,-80.269533,,
8152,SW 8 ST@SW 47 AV,,25.764231,-80.271929,,
8153,SW 8 ST@SW 48 AV,,25.764163,-80.273916,,
8154,SW 8 ST@SW 49 AV,,25.764076,-80.276422,,
8155,SW 8 ST@SW 51 CT,,25.76403,-80.27803,,
8156,SW 8 ST@SW 52 AV,,25.763951,-80.279902,,
8157,SW 8 ST@SW 53 AV,,25.763875,-80.282044,,
8158,SW 8 ST@SW 55 AV,,25.763802,-80.284061,,
8159,SW 8 ST@SW 56 AV,,25.763746,-80.28561,,
8160,SW 8 ST@SW 58 CT,,25.763553,-80.290351,,
8161,SW 8 ST@SW 59 AV,,25.763544,-80.291092,,
8162,SW 8 ST@SW 60 CT,,25.763456,-80.293872,,
8163,SW 8 ST@SW 62 AV,,25.763379,-80.296323,,
8164,SW 8 ST@APPROX # 6351(63 CT),,25.763325,-80.298865,,
8165,SW 8 ST@SW 64 AV,,25.763272,-80.30032,,
8166,SW 8 ST@SW 65 AV,,25.763225,-80.302096,,
8167,SW 8 ST@SW 67 AV,,25.763188,-80.303696,,
8168,SW 8 ST@SW 68 AV,,25.76311,-80.306393,,
8169,SW 8 ST@SW 69 AV,,25.763047,-80.307603,,
8170,SW 8 ST@SW 71 AV,,25.762973,-80.309673,,
8171,SW 8 ST@SW 71 PL,,25.76291,-80.311436,,
8172,SW 8 ST@SW 73 AV,,25.762854,-80.313087,,
8173,SW 8 ST@SW 73 CT,,25.762911,-80.314805,,
8174,SW 8 ST@SW 36 CT,,25.764606,-80.254464,,
8175,SW 8 ST@SW 35 AV,,25.764686,-80.251617,,
8176,SW 8 ST@SW 33 AV,,25.764765,-80.249412,,
8177,SW 8 ST@SW 31 CT,,25.764887,-80.245373,,
8178,SW 8 ST@SW 30 AV,,25.764951,-80.243327,,
8179,SW 8 ST@SW 29 CT,,25.765006,-80.241227,,
8180,SW 8 ST@SW 25 AV,,25.765147,-80.236564,,
8181,SW 8 ST@SW 24 AV,,25.765221,-80.234603,,
8182,SW 8 ST@SW 23 AV,,25.765275,-80.232474,,
8183,SW 8 ST@SW 22 AV,,25.765317,-80.230937,,
8184,SW 8 ST@SW 20 AV,,25.76539,-80.228274,,
8185,SW 8 ST@SW 19 AV,,25.765435,-80.22637,,
8186,SW 8 ST@SW 18 AV,,25.765492,-80.224329,,
8187,SW 8 ST@SW 17 AV,,25.765546,-80.222259,,
8188,SW 8 ST@SW 15 AV,,25.765634,-80.219299,,
8189,SW 8 ST@SW 13 CT,,25.765683,-80.217675,,
8190,SW 8 ST@SW 12 CT,,25.765745,-80.215553,,
8191,SW 8 ST@SW 10 AV,,25.765867,-80.211226,,
8192,SW 8 ST@SW 9 AV,,25.765866,-80.209071,,
8194,SW 8 ST@SW 7 AV,,25.765982,-80.205446,,
8195,SW 8 ST@SW 5 AV,,25.766063,-80.20257,,
8196,SW 8 ST@SW 2 AV,,25.766185,-80.197878,,
8197,SE 8 ST@BRICKELL AV,,25.76596,-80.190105,,
8198,SE 8 ST@EXIT GATE-BRKEY,,25.766039,-80.185764,,
8199,SE 10 ST@SE 1 AV,,25.764542,-80.192713,,
8200,SE 10 ST@S MIAMI AV,,25.764536,-80.193089,,
8201,SW 11 ST@SW 3 AV,,25.763437,-80.198725,,
8202,SW 11 ST@SW 6 AV,,25.763238,-80.203713,,
8203,SW 11 ST@SW 7 AV,,25.763176,-80.205322,,
8204,SW 11 ST@SW 8 AV,,25.763143,-80.206916,,
8205,SW 11 ST@SW 7 AV,,25.763077,-80.205919,,
8206,SW 11 ST@SW 18 AVRD,,25.763148,-80.203733,,
8207,SW 11 ST@SW 2 AV,,25.763302,-80.197547,,
8208,SW 13 ST@S MIAMI AV,,25.761683,-80.193517,,
8209,SW 13 ST@SW 1 AV,,25.761597,-80.195366,,
8211,SW 13 ST@SW 3 AV,,25.761355,-80.198289,,
8212,SE 13 ST@S MIAMI AV,,25.76148,-80.19401,,
8214,SW 15 RD@SW 11 ST,,25.763009,-80.201784,,
8215,SW 15 RD@SW 13 ST,,25.761674,-80.199517,,
8216,SW 15 RD@SW 13 ST,,25.761851,-80.199334,,
8217,SW 15 RD@SW 4 AV,,25.762405,-80.200228,,
8218,SW 11 ST@SW 5 AV,,25.763339,-80.202156,,
8219,SW 26 RD@SW 1 AV,,25.752613,-80.205952,,
8220,SW 26 RD@S MIAMI AV,,25.751619,-80.205138,,
8221,SW 26 RD@SW 1 AV,,25.753276,-80.206298,,
8222,SW 26 RD@SW 3 AV,,25.755133,-80.207853,,
8224,SW 22 ST@SW 34 AV,,25.749921,-80.249295,,
8225,SW 22 ST@SW 32 AV,,25.750005,-80.246118,,
8226,SW 22 ST@SW 31 AV,,25.750102,-80.243049,,
8227,SW 22 ST@SW 29 AV,,25.750183,-80.240187,,
8228,SW 22 ST@SW 25 AV,,25.750316,-80.235958,,
8229,SW 22 ST@SW 24 AV,,25.750347,-80.233973,,
8230,SW 22 ST@SW 23 AV,,25.750434,-80.232452,,
8231,SW 22 ST@SW 22 AV,,25.75049,-80.2298,,
8232,SW 22 ST@SW 21 AV,,25.750575,-80.227853,,
8233,SW 22 ST@SW 19 AV,,25.750641,-80.225882,,
8234,SW 22 ST@SW 18 AV,,25.750727,-80.223657,,
8235,SW 22 ST@SW 17 AV,,25.750775,-80.221663,,
8236,SW 22 ST@SW 16 AV,,25.750811,-80.219758,,
8237,SW 22 ST@SW 14 AV,,25.750833,-80.218177,,
8238,SW 22 ST@SW 13 AV,,25.750893,-80.216448,,
8239,SW 22 ST@SW 32 RD,,25.751025,-80.213084,,
8240,SW 22 ST@SW 13 AV,,25.751113,-80.216564,,
8241,SW 22 ST@SW 14 AV,,25.751057,-80.218628,,
8242,SW 22 ST@SW 16 AV,,25.751031,-80.220198,,
8243,SW 22 ST@SW 17 AV,,25.750986,-80.222221,,
8244,SW 22 ST@SW 18 AV,,25.750914,-80.224213,,
8245,SW 22 ST@SW 19 AV,,25.750849,-80.226262,,
8246,SW 22 ST@SW 21 AV,,25.750776,-80.22797,,
8247,SW 22 ST@SW 22 AV,,25.75073,-80.229941,,
8248,SW 22 ST@SW 23 AV,,25.750635,-80.232507,,
8249,SW 22 ST@SW 24 AV,,25.75056,-80.234415,,
8250,SW 22 ST@SW 25 AV,,25.750513,-80.236082,,
8251,SW 22 ST@SW 29 AV,,25.750355,-80.240818,,
8252,SW 22 ST@SW 31 AV,,25.750269,-80.243858,,
8253,SW 22 ST@SW 32 AV,,25.750217,-80.24674,,
8254,SW 22 ST@SW 34 AV,,25.750135,-80.249336,,
8255,SW 22 ST@SW 36 AV,,25.750051,-80.252325,,
8257,SW 27 LA@SW 32 AV,,25.739726,-80.245725,,
8258,TIGERTAIL AV@BLAINE ST,,25.732903,-80.235817,,
8259,TIGERTAIL AV@AVIATION AV,,25.734044,-80.234101,,
8260,TIGERTAIL AV@JEFFERSON ST,,25.735044,-80.232813,,
8261,TIGERTAIL AV@CALUSA ST,,25.735977,-80.231618,,
8262,TIGERTAIL AV@SW 22 AV,,25.737295,-80.229922,,
8263,TIGERTAIL AV@KIRK ST,,25.736904,-80.230627,,
8264,TIGERTAIL AV@LUCAYA ST,,25.735635,-80.232277,,
8265,TIGERTAIL AV@WASHINGTON ST,,25.734317,-80.23395,,
8266,TIGERTAIL AV@BLAINE ST,,25.732881,-80.236057,,
8267,TIGERTAIL AV@SW 27 AV,,25.732103,-80.23707,,
8268,SW 40 ST@SW 39 AV,,25.734885,-80.257653,,
8269,SW 40 ST@SW 37 AV,,25.73497,-80.254498,,
8271,BIRD AV@MCDONALD ST,,25.735253,-80.244491,,
8276,GRAND AV@VIRGINIA ST,,25.728202,-80.241713,,
8277,GRAND AV@MATILDA ST,,25.728099,-80.243665,,
8278,GRAND AV@MC DONALD ST,,25.728029,-80.245748,,
8279,GRAND AV@MARGARET ST,,25.727979,-80.246952,,
8280,GRAND AV@ELIZABETH ST,,25.727936,-80.248395,,
8281,GRAND AV@HIBISCUS ST,,25.727869,-80.250093,,
8282,GRAND AV@PLAZA ST,,25.7278,-80.252275,,
8283,GRAND AV@JEFFERSON AV,,25.727412,-80.25785,,
8284,GRAND AV@BROOKER ST,,25.727397,-80.256154,,
8285,GRAND AV@SW 37 AV,,25.727596,-80.25332,,
8286,GRAND AV@PLAZA ST,,25.72768,-80.250957,,
8287,GRAND AV@HIBISCUS ST,,25.727741,-80.24943,,
8288,GRAND AV@ELIZABETH ST,,25.727788,-80.248102,,
8289,GRAND AV@MC DONALD ST,,25.727865,-80.245996,,
8290,GRAND AV@COMMODORE PZ,,25.727911,-80.244719,,
8291,RICKENBACKER CY@BRICKELL AV,,25.749604,-80.203704,,
8292,RICKENBACKER CY@HOBIE CAT BEACH,,25.745851,-80.19724,,
8293,RICKENBACKER CY@RESTROOMS,,25.745856,-80.19452,,
8294,RICKENBACKER CY@OP RUSTY PELICAN,,25.745796,-80.176324,,
8295,RICKENBACKER CY@OP #3301 MAD FISH H,RICKENBACKER CY & OP #3301 MAD FISH HS,25.744608,-80.17485,,
8296,RICKENBACKER CY@AT MARINE STADIUM,,25.742044,-80.171409,,
8297,RICKENBACKER CY@# 3301 MAD FISHHOUS,RICKENBACKER CY & # 3301 MAD FISHHOUSE,25.744529,-80.174292,,
8298,RICKENBACKER CY@OP HOBIE CAT BEACH,,25.746128,-80.195194,,
8299,RICKENBACKER CY@OP SMITH PATHWAY,,25.746586,-80.199096,,
8300,BRICKELL STA@SW 1 AV (WEST SIDE),,25.764951,-80.195589,,
8301,10 ST MOVER STATION@BRICKELL PLAZA,,25.764214,-80.192499,,
8303,NW 57 AV@NW 165 ST,,25.92363,-80.29334,,
8305,NW 59 AV@NW 163 ST,,25.920908,-80.297297,,
8307,NW 60 AV@NW 139 ST,,25.899477,-80.298184,,
8308,NW 60 AV@NW 142 ST,,25.902751,-80.298176,,
8309,NW 60 AV@APPROX # 14401,,25.906108,-80.298581,,
8311,NW 60 AV@# 14740,,25.908328,-80.299431,,
8312,NW 60 AV@# 14400,,25.906052,-80.298688,,
8313,NW 60 AV@NW 142 ST,,25.902483,-80.298301,,
8314,NW 60 AV@NW 139 ST,,25.899341,-80.298292,,
8317,NW 67 AV@EAGLE NEST LN S,,25.909906,-80.308444,,
8318,NW 67 AV@MAIN ST,,25.912741,-80.309305,,
8319,NW 67 AV@MIAMI LAKEWAY N,,25.91865,-80.309015,,
8320,NW 67 AV@KINGSMORE WAY,,25.920429,-80.309097,,
8321,NW 67 AV@WINDMILL GATE RD,,25.922863,-80.309146,,
8322,NW 67 AV@LOCH NESS,,25.92223,-80.309394,,
8323,NW 67 AV@MIAMI LAKEWAY N,,25.917447,-80.309188,,
8324,NW 67 AV@BULL RUN RD,,25.915502,-80.309106,,
8325,NW 67 AV@MAIN ST,,25.912844,-80.309528,,
8326,NW 67 AV@BULL RUN RD,,25.910286,-80.308861,,
8330,NW 79 CT@MIAMI LAKES DR W,,25.912126,-80.330114,,
8331,NW 82 AV@NW 168 ST,,25.925721,-80.333599,,
8332,NW 82 AV@NW 162 ST,,25.920172,-80.333387,,
8336,NW 82 AV@NW 170 ST,,25.92769,-80.333559,,
8338,NW 82 AV@NW 167 TE,,25.925422,-80.333463,,
8339,NW 82 AV@NW 162 ST,,25.920277,-80.333233,,
8344,NW 138 ST@NW 57 AV,,25.898765,-80.292899,,
8345,NW 138 ST@NW 58 CT,,25.898715,-80.295943,,
8346,NW 138 ST@OP # 830,,25.898731,-80.300645,,
8347,NW 138 ST@OP # 940,,25.898725,-80.30262,,
8356,MIAMI LAKES DR E@NW 67 AV,,25.908635,-80.307567,,
8357,MIAMI LAKES DR E@OP # 15000,,25.909477,-80.306121,,
8358,MIAMI LAKES DR E@PENT PL,,25.911079,-80.304108,,
8359,MIAMI LAKES DR E@NW 57 CT,,25.909647,-80.294524,,
8360,MIAMI LAKES DR E@NW 57 CT,,25.909814,-80.294659,,
8361,MIAMI LAKES DR E@PENT PL,,25.911279,-80.304158,,
8362,MIAMI LAKES DR E@# 15010,,25.909753,-80.306156,,
8363,MIAMI LAKES DR E@NW 67 AV,,25.908838,-80.308027,,
8371,NW 163 ST@NW 57 AV,,25.921264,-80.293601,,
8372,NW 163 ST@NW 58 AV,,25.921253,-80.295218,,
8373,OAK LA@NW 79 CT,,25.908904,-80.329541,,
8374,OAK LA@NW 148 ST,,25.907819,-80.327984,,
8375,COMMERCE WY@NW 146 ST,,25.905962,-80.327909,,
8376,COMMERCE WY@# 14382,,25.903658,-80.330055,,
8377,OAK LA@NW 79 CT,,25.909024,-80.329624,,
8378,OAK LA@NW 148 ST,,25.907667,-80.32778,,
8385,BISCAYNE BD@NE 87 ST,,25.855632,-80.184829,,
8386,BISCAYNE BD@NE 91 ST,,25.858831,-80.183261,,
8387,BISCAYNE BD@NE 93 ST,,25.861137,-80.181346,,
8388,BISCAYNE BD@0P # 9510,,25.863031,-80.179787,,
8389,BISCAYNE BD@NE 96 ST,,25.864509,-80.17855,,
8390,BISCAYNE BD@NE 98 ST,,25.865779,-80.177543,,
8391,BISCAYNE BD@# 10055,,25.868425,-80.175386,,
8392,BISCAYNE BD@NE 104 ST,,25.870828,-80.17342,,
8393,BISCAYNE BD@NE 105 ST,,25.872293,-80.172239,,
8394,BISCAYNE BD@NE 104 ST,,25.870115,-80.174264,,
8395,BISCAYNE BD@NE 101 ST,,25.86866,-80.175409,,
8396,BISCAYNE BD@NE 99 ST,,25.866474,-80.177184,,
8397,BISCAYNE BD@NE 97 ST,,25.864842,-80.178499,,
8398,BISCAYNE BD@NE 96 ST,,25.864245,-80.179048,,
8399,BISCAYNE BD@NE 95 ST,,25.86301,-80.180016,,
8400,BISCAYNE BD@NE 93 ST,,25.860623,-80.182007,,
8401,BISCAYNE BD@NE 91 ST,,25.858632,-80.183691,,
8402,BISCAYNE BD@NE 87 ST,,25.85546,-80.184997,,
8403,NE 6 AV@NE 90 ST,,25.857393,-80.184918,,
8404,NE 6 AV@NE 91 ST (CLUB DR),,25.858823,-80.184985,,
8405,NE 6 AV@NE 94 ST,,25.861652,-80.185108,,
8406,NE 6 AV@NE 96 ST,,25.863517,-80.185187,,
8407,NE 6 AV@NE 98 ST,,25.865488,-80.185296,,
8408,NE 6 AV@GRAND CONCOURSE,,25.867312,-80.185377,,
8409,NE 6 AV@NE 103 ST,,25.869838,-80.185476,,
8410,NE 6 AV@NE 105 ST,,25.872023,-80.185594,,
8411,NE 6 AV@NE 105 ST,,25.871623,-80.185729,,
8412,NE 6 AV@NE 103 ST,,25.870182,-80.185652,,
8413,NE 6 AV@GRAND CONCOURSE,,25.867138,-80.18551,,
8414,NE 6 AV@NE 5 AV RD,,25.865532,-80.185449,,
8415,NE 6 AV@NE 96 ST,,25.863369,-80.185366,,
8416,NE 6 AV@NE 94 ST,,25.861668,-80.185278,,
8417,NE 6 AV@NE 92 ST,,25.860049,-80.185204,,
8418,NE 6 AV@NE 90 ST,,25.85778,-80.185101,,
8419,NE 2 AV@NE 92 ST,,25.859359,-80.193167,,
8420,NE 2 AV@NE 94 ST,,25.861241,-80.19325,,
8421,NE 2 AV@NE 96 ST,,25.863897,-80.193349,,
8422,NE 2 AV@NE 100 ST,,25.867356,-80.193505,,
8423,NE 2 AV@NE 103 ST,,25.869472,-80.193591,,
8424,NE 2 AV@NE 105 ST,,25.87131,-80.193668,,
8425,NE 2 AV@NE 115 ST,,25.880497,-80.194257,,
